Composition,Conductivity (S/cm),Temperature (degC),PO2 (%),PH2O (%),Grainsize,Ref,Carrier Type
(La2O3)0.36(Gd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.002501155,499.8592859,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.183057813,953.7382892,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.138871721,908.0634223,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.107833218,850.4517208,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.079686997,798.2317207,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.052018314,748.6540928,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.034799304,701.5646949,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.022144613,655.2248741,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.012119814,599.3822496,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.005862336,551.2685534,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.003366384,499.7575607,1.00E-03,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Nd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.310217766,950,1.10489E-20,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Nd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.304321989,950,8.38768E-17,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Nd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.310217766,950,1.13903E-09,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Nd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.304321989,950,0.004657309,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Nd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.308239924,950,0.145708562,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Nd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.306274692,950,5.631341246,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Nd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.308239924,950,42.7017254,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Sm2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.289141954,950,1.70998E-20,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Sm2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.289141954,950,4.34787E-16,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Sm2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.287298483,950,1.76779E-09,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Sm2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.283646728,950,0.00588439,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Sm2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.289141954,950,0.22487099,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Sm2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.289141954,950,4.715408633,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Sm2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.287298483,950,66.08721862,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Gd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.223872114,950,2.34447E-20,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Gd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.218217155,950,6.02872E-16,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Gd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.214069875,950,2.46505E-09,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Gd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.216825877,950,0.003603954,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Gd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.218217155,950,0.169654103,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Gd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.22102655,950,4.333198806,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Gd2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.222444782,950,60.3892135,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.19825412,950,2.01924E-20,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.195734178,950,1.16237E-15,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.190789977,950,3.62432E-08,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.189573565,950,0.002548387,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.19699012,950,0.144889759,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.19699012,950,2.024939905,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(La2O3)0.36(Y2O3)0.04(SrO)0.2(Ga2O3)0.4(MgO)0.2,0.195734178,950,63.89004389,0,,https://doi.org/10.1016/0167-2738(95)00054-A,O
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,11.76368676,96.3963964,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,12.02356202,150.4504505,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,19.95841996,200.9009009,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,27.89327789,251.3513514,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,31.98198198,301.8018018,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,36.07068607,352.2522523,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,40.14206514,399.0990991,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,48.07692308,449.5495495,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,52.16562717,500,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,52.40817741,550.4504505,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,56.47955648,597.2972973,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,60.56826057,647.7477477,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,60.81081081,698.1981982,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,61.03603604,745.045045,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,57.44975745,799.0990991,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,50,849.5495495,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.16(Fe2O3)0.32(MoO2)0.2,46.37907138,896.3963964,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.15(NiO)0.2,20,800,21,0,,https://doi.org/10.1016/j.ssi.2010.10.015,O+E
(La2O3)0.375(SrO)0.25(Cr2O3)0.25(Mn2O3)0.15(NiO)0.2,0.75,800,0,2.5,,https://doi.org/10.1016/j.ssi.2010.10.015,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.618684441,962.3471596,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.531029299,890.9762107,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.44595301,838.1111111,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.436325331,789.8394104,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.391216408,739.5646711,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.328539565,696.5682944,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.252838731,642.1636607,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.203262317,582.715178,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.159879017,538.1308467,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.110319943,491.0825432,1.00E-03,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.471692309,950,9.16407E-17,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.531359095,950,2.50137E-10,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.618080751,950,0.006224912,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.680367925,950,14.27269493,0,,https://doi.org/10.1021/cm981145w,O+E
(La2O3)0.4(SrO)0.2(Ga2O3)0.4(MgO)0.05(CoO)0.15,0.725719551,950,129.6212056,0,,https://doi.org/10.1021/cm981145w,O+E
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.010004313,800,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.008389591,750,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.007036382,700,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.006451414,650,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.006030819,600,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.005650313,550,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.004913845,500,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.003614009,450,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(ZrO2)0.3(CeO2)0.5(Y2O3)0.025(YbO)0.15,0.002227063,400,0,2,,https://doi.org/10.1016/j.jpowsour.2013.07.060,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.056864171,895.5099143,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.045505566,847.9321012,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.036415839,798.1072187,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.029577928,747.0397596,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.024023991,698.9878502,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.017848959,647.8870552,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.011951416,599.2668386,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.009012364,549.6448474,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.006309573,500.1008027,20,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H+E
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.020628394,895.5099143,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.017847292,847.9321012,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.015894902,798.1072187,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.014572096,747.0397596,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.013359376,698.9878502,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.012247581,647.8870552,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.010907767,599.2668386,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.009167779,549.6448474,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(BaO)1(CeO2)0.5(ZrO2)0.3(Y2O3)0.025(YbO)0.15,0.006666523,500.1008027,0,1.9,1.7,https://doi.org/10.1016/j.electacta.2017.08.149,H
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,50.27720028,107.2072072,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,62.02356202,150.4504505,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,89.18918919,200.9009009,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,104.8163548,251.3513514,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,120.4435204,301.8018018,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,128.3610534,348.6486486,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,143.988219,399.0990991,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,151.9230769,449.5495495,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,156.011781,500,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,O+E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,160.1004851,550.4504505,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,152.6334026,597.2972973,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,145.1836452,647.7477477,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,133.8877339,698.1981982,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,122.6091476,752.2522523,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,107.4497574,799.0990991,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,92.30769231,849.5495495,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.2(SrO)0.6(CoO2)0.18(Fe2O3)0.36(MoO2)0.1,84.85793486,900,20,0,,https://doi.org/10.1016/j.jpowsour.2014.11.141,E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,46.15384615,349.6550535,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,O+E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,51.92307692,401.1814419,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,O+E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,57.69230769,450.4656778,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,O+E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,61.53846154,499.7642865,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,O+E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,65.38461538,549.0628953,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,O+E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,67.30769231,600.6180292,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,O+E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,71.15384615,649.9166379,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,O+E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,71.15384615,699.2439922,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,69.23076923,750.8278717,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,E
(Pr2O3)0.3(SrO)0.4(Fe2O3)0.35(NiO)0.2(MoO2)0.1,67.30769231,802.4117512,20,0,,https://doi.org/10.1016/j.electacta.2017.09.157,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,6.090909091,950,5.87802E-16,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,6.363636364,950,7.01704E-15,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,6.636363636,950,2.03092E-14,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,7.090909091,950,1.19378E-13,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,7.454545455,950,3.45511E-13,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,8.090909091,950,1E-12,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,8.909090909,950,2.89427E-12,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,9.545454545,950,4.12463E-12,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,10.72727273,950,8.37678E-12,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12,950,1.70125E-11,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.36363636,950,4.92388E-11,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.54545455,950,4.12463E-10,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.63636364,950,3.45511E-09,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.72727273,950,2.03092E-08,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.72727273,950,1.70125E-07,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.72727273,950,0.000001,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.72727273,950,8.37678E-06,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.81818182,950,7.01704E-05,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.81818182,950,0.000587802,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.81818182,950,0.014251027,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
(La2O3)0.26125(SrO)0.4275(Mn2O3)0.25(Cr2O3)0.15(Ti2O3)0.1,12.81818182,950,0.119377664,0,,https://doi.org/10.1016/j.ssi.2013.01.005,E
